Edad;Sexo;Comunidades y Ciudades Autónomas;Periodo;Total
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2016T1;11,2
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2015T4;10,5
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2015T3;8,7
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2015T2;9,6
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2015T1;11,4
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2014T4;13,5
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2014T3;15,8
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2014T2;14,2
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2014T1;15,1
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2013T4;15,5
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2013T3;16,6
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2013T2;15,5
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2013T1;17,0
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2012T4;18,1
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2012T3;14,6
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2012T2;16,0
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2012T1;16,3
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2011T4;14,0
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2011T3;10,8
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2011T2;10,8
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2011T1;13,3
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2010T4;13,3
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2010T3;12,2
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2010T2;14,3
De 25 a 34 años;Mujeres;03 Asturias, Principado de;2010T1;14,5
De 25 a 34 años;Mujeres;04 Balears, Illes;2021T4;12,4
De 25 a 34 años;Mujeres;04 Balears, Illes;2021T3;7,8
De 25 a 34 años;Mujeres;04 Balears, Illes;2021T2;14,4
De 25 a 34 años;Mujeres;04 Balears, Illes;2021T1;15,2
De 25 a 34 años;Mujeres;04 Balears, Illes;2020T4;19,1
De 25 a 34 años;Mujeres;04 Balears, Illes;2020T3;13,2
De 25 a 34 años;Mujeres;04 Balears, Illes;2020T2;12,6
De 25 a 34 años;Mujeres;04 Balears, Illes;2020T1;15,6
De 25 a 34 años;Mujeres;04 Balears, Illes;2019T4;8,0
De 25 a 34 años;Mujeres;04 Balears, Illes;2019T3;7,6
De 25 a 34 años;Mujeres;04 Balears, Illes;2019T2;7,8
De 25 a 34 años;Mujeres;04 Balears, Illes;2019T1;12,8
De 25 a 34 años;Mujeres;04 Balears, Illes;2018T4;6,1
De 25 a 34 años;Mujeres;04 Balears, Illes;2018T3;4,4
De 25 a 34 años;Mujeres;04 Balears, Illes;2018T2;6,9
De 25 a 34 años;Mujeres;04 Balears, Illes;2018T1;9,5
De 25 a 34 años;Mujeres;04 Balears, Illes;2017T4;6,0
De 25 a 34 años;Mujeres;04 Balears, Illes;2017T3;6,2
De 25 a 34 años;Mujeres;04 Balears, Illes;2017T2;12,2
De 25 a 34 años;Mujeres;04 Balears, Illes;2017T1;10,9
De 25 a 34 años;Mujeres;04 Balears, Illes;2016T4;11,6
De 25 a 34 años;Mujeres;04 Balears, Illes;2016T3;9,5
De 25 a 34 años;Mujeres;04 Balears, Illes;2016T2;11,7
De 25 a 34 años;Mujeres;04 Balears, Illes;2016T1;17,4
De 25 a 34 años;Mujeres;04 Balears, Illes;2015T4;15,3
De 25 a 34 años;Mujeres;04 Balears, Illes;2015T3;9,6
De 25 a 34 años;Mujeres;04 Balears, Illes;2015T2;14,0
De 25 a 34 años;Mujeres;04 Balears, Illes;2015T1;16,6
De 25 a 34 años;Mujeres;04 Balears, Illes;2014T4;12,2
De 25 a 34 años;Mujeres;04 Balears, Illes;2014T3;9,1
De 25 a 34 años;Mujeres;04 Balears, Illes;2014T2;13,8
De 25 a 34 años;Mujeres;04 Balears, Illes;2014T1;17,0
De 25 a 34 años;Mujeres;04 Balears, Illes;2013T4;15,3
De 25 a 34 años;Mujeres;04 Balears, Illes;2013T3;14,5
De 25 a 34 años;Mujeres;04 Balears, Illes;2013T2;22,0
De 25 a 34 años;Mujeres;04 Balears, Illes;2013T1;24,4
De 25 a 34 años;Mujeres;04 Balears, Illes;2012T4;21,3
De 25 a 34 años;Mujeres;04 Balears, Illes;2012T3;14,2
De 25 a 34 años;Mujeres;04 Balears, Illes;2012T2;17,9
De 25 a 34 años;Mujeres;04 Balears, Illes;2012T1;23,7
De 25 a 34 años;Mujeres;04 Balears, Illes;2011T4;20,7
De 25 a 34 años;Mujeres;04 Balears, Illes;2011T3;14,1
De 25 a 34 años;Mujeres;04 Balears, Illes;2011T2;17,4
De 25 a 34 años;Mujeres;04 Balears, Illes;2011T1;23,4
De 25 a 34 años;Mujeres;04 Balears, Illes;2010T4;15,5
De 25 a 34 años;Mujeres;04 Balears, Illes;2010T3;12,1
De 25 a 34 años;Mujeres;04 Balears, Illes;2010T2;16,3
De 25 a 34 años;Mujeres;04 Balears, Illes;2010T1;16,5
De 25 a 34 años;Mujeres;05 Canarias;2021T4;16,4
De 25 a 34 años;Mujeres;05 Canarias;2021T3;34,6
De 25 a 34 años;Mujeres;05 Canarias;2021T2;35,2
De 25 a 34 años;Mujeres;05 Canarias;2021T1;35,6
De 25 a 34 años;Mujeres;05 Canarias;2020T4;38,7
De 25 a 34 años;Mujeres;05 Canarias;2020T3;36,0
De 25 a 34 años;Mujeres;05 Canarias;2020T2;18,4
De 25 a 34 años;Mujeres;05 Canarias;2020T1;21,7
De 25 a 34 años;Mujeres;05 Canarias;2019T4;21,5
De 25 a 34 años;Mujeres;05 Canarias;2019T3;28,1
De 25 a 34 años;Mujeres;05 Canarias;2019T2;22,6
De 25 a 34 años;Mujeres;05 Canarias;2019T1;23,7
De 25 a 34 años;Mujeres;05 Canarias;2018T4;24,0
De 25 a 34 años;Mujeres;05 Canarias;2018T3;22,5
De 25 a 34 años;Mujeres;05 Canarias;2018T2;30,8
De 25 a 34 años;Mujeres;05 Canarias;2018T1;26,3
De 25 a 34 años;Mujeres;05 Canarias;2017T4;29,7
De 25 a 34 años;Mujeres;05 Canarias;2017T3;34,3
De 25 a 34 años;Mujeres;05 Canarias;2017T2;33,0
De 25 a 34 años;Mujeres;05 Canarias;2017T1;30,2
De 25 a 34 años;Mujeres;05 Canarias;2016T4;31,0
De 25 a 34 años;Mujeres;05 Canarias;2016T3;34,8
De 25 a 34 años;Mujeres;05 Canarias;2016T2;40,4
De 25 a 34 años;Mujeres;05 Canarias;2016T1;37,1
De 25 a 34 años;Mujeres;05 Canarias;2015T4;40,6
De 25 a 34 años;Mujeres;05 Canarias;2015T3;47,7
De 25 a 34 años;Mujeres;05 Canarias;2015T2;46,1
De 25 a 34 años;Mujeres;05 Canarias;2015T1;45,8
De 25 a 34 años;Mujeres;05 Canarias;2014T4;42,8
De 25 a 34 años;Mujeres;05 Canarias;2014T3;45,1
De 25 a 34 años;Mujeres;05 Canarias;2014T2;41,1
De 25 a 34 años;Mujeres;05 Canarias;2014T1;44,6
De 25 a 34 años;Mujeres;05 Canarias;2013T4;46,7
De 25 a 34 años;Mujeres;05 Canarias;2013T3;49,6
De 25 a 34 años;Mujeres;05 Canarias;2013T2;48,8
De 25 a 34 años;Mujeres;05 Canarias;2013T1;52,0
De 25 a 34 años;Mujeres;05 Canarias;2012T4;48,7
De 25 a 34 años;Mujeres;05 Canarias;2012T3;52,9
De 25 a 34 años;Mujeres;05 Canarias;2012T2;48,9
De 25 a 34 años;Mujeres;05 Canarias;2012T1;50,8
De 25 a 34 años;Mujeres;05 Canarias;2011T4;47,8
De 25 a 34 años;Mujeres;05 Canarias;2011T3;40,5
De 25 a 34 años;Mujeres;05 Canarias;2011T2;46,5
De 25 a 34 años;Mujeres;05 Canarias;2011T1;39,8
De 25 a 34 años;Mujeres;05 Canarias;2010T4;37,5
De 25 a 34 años;Mujeres;05 Canarias;2010T3;43,1
De 25 a 34 años;Mujeres;05 Canarias;2010T2;38,6
De 25 a 34 años;Mujeres;05 Canarias;2010T1;35,9
De 25 a 34 años;Mujeres;06 Cantabria;2021T4;3,6
De 25 a 34 años;Mujeres;06 Cantabria;2021T3;2,8
De 25 a 34 años;Mujeres;06 Cantabria;2021T2;5,3
De 25 a 34 años;Mujeres;06 Cantabria;2021T1;4,8
De 25 a 34 años;Mujeres;06 Cantabria;2020T4;3,3
De 25 a 34 años;Mujeres;06 Cantabria;2020T3;2,6
De 25 a 34 años;Mujeres;06 Cantabria;2020T2;2,6
De 25 a 34 años;Mujeres;06 Cantabria;2020T1;3,0
De 25 a 34 años;Mujeres;06 Cantabria;2019T4;3,3
De 25 a 34 años;Mujeres;06 Cantabria;2019T3;3,0
De 25 a 34 años;Mujeres;06 Cantabria;2019T2;2,9
De 25 a 34 años;Mujeres;06 Cantabria;2019T1;3,7
De 25 a 34 años;Mujeres;06 Cantabria;2018T4;3,3
De 25 a 34 años;Mujeres;06 Cantabria;2018T3;2,2
De 25 a 34 años;Mujeres;06 Cantabria;2018T2;3,3
De 25 a 34 años;Mujeres;06 Cantabria;2018T1;4,7
De 25 a 34 años;Mujeres;06 Cantabria;2017T4;4,8
De 25 a 34 años;Mujeres;06 Cantabria;2017T3;4,6
De 25 a 34 años;Mujeres;06 Cantabria;2017T2;5,2
De 25 a 34 años;Mujeres;06 Cantabria;2017T1;4,6
De 25 a 34 años;Mujeres;06 Cantabria;2016T4;4,1
De 25 a 34 años;Mujeres;06 Cantabria;2016T3;4,8
De 25 a 34 años;Mujeres;06 Cantabria;2016T2;5,6
De 25 a 34 años;Mujeres;06 Cantabria;2016T1;8,2
De 25 a 34 años;Mujeres;06 Cantabria;2015T4;6,1
De 25 a 34 años;Mujeres;06 Cantabria;2015T3;5,2
De 25 a 34 años;Mujeres;06 Cantabria;2015T2;8,3
De 25 a 34 años;Mujeres;06 Cantabria;2015T1;7,9
De 25 a 34 años;Mujeres;06 Cantabria;2014T4;5,6
De 25 a 34 años;Mujeres;06 Cantabria;2014T3;5,9
De 25 a 34 años;Mujeres;06 Cantabria;2014T2;6,7
De 25 a 34 años;Mujeres;06 Cantabria;2014T1;8,3
De 25 a 34 años;Mujeres;06 Cantabria;2013T4;8,7
De 25 a 34 años;Mujeres;06 Cantabria;2013T3;7,3
De 25 a 34 años;Mujeres;06 Cantabria;2013T2;8,9
De 25 a 34 años;Mujeres;06 Cantabria;2013T1;9,2
De 25 a 34 años;Mujeres;06 Cantabria;2012T4;8,2
De 25 a 34 años;Mujeres;06 Cantabria;2012T3;4,5
De 25 a 34 años;Mujeres;06 Cantabria;2012T2;4,5
De 25 a 34 años;Mujeres;06 Cantabria;2012T1;6,5
De 25 a 34 años;Mujeres;06 Cantabria;2011T4;4,8
De 25 a 34 años;Mujeres;06 Cantabria;2011T3;3,7
De 25 a 34 años;Mujeres;06 Cantabria;2011T2;4,6
De 25 a 34 años;Mujeres;06 Cantabria;2011T1;7,2
De 25 a 34 años;Mujeres;06 Cantabria;2010T4;7,1
De 25 a 34 años;Mujeres;06 Cantabria;2010T3;4,3
De 25 a 34 años;Mujeres;06 Cantabria;2010T2;5,5
De 25 a 34 años;Mujeres;06 Cantabria;2010T1;6,1
De 25 a 34 años;Mujeres;07 Castilla y León;2021T4;12,3
De 25 a 34 años;Mujeres;07 Castilla y León;2021T3;13,1
De 25 a 34 años;Mujeres;07 Castilla y León;2021T2;16,4
De 25 a 34 años;Mujeres;07 Castilla y León;2021T1;18,2
De 25 a 34 años;Mujeres;07 Castilla y León;2020T4;15,2
De 25 a 34 años;Mujeres;07 Castilla y León;2020T3;16,0
De 25 a 34 años;Mujeres;07 Castilla y León;2020T2;14,9
De 25 a 34 años;Mujeres;07 Castilla y León;2020T1;12,6
De 25 a 34 años;Mujeres;07 Castilla y León;2019T4;15,0
De 25 a 34 años;Mujeres;07 Castilla y León;2019T3;16,1
De 25 a 34 años;Mujeres;07 Castilla y León;2019T2;15,5
De 25 a 34 años;Mujeres;07 Castilla y León;2019T1;15,5
De 25 a 34 años;Mujeres;07 Castilla y León;2018T4;16,1
De 25 a 34 años;Mujeres;07 Castilla y León;2018T3;14,8
De 25 a 34 años;Mujeres;07 Castilla y León;2018T2;15,0
De 25 a 34 años;Mujeres;07 Castilla y León;2018T1;17,2
De 25 a 34 años;Mujeres;07 Castilla y León;2017T4;20,4
De 25 a 34 años;Mujeres;07 Castilla y León;2017T3;19,4
De 25 a 34 años;Mujeres;07 Castilla y León;2017T2;18,0
De 25 a 34 años;Mujeres;07 Castilla y León;2017T1;18,8
De 25 a 34 años;Mujeres;07 Castilla y León;2016T4;19,7
De 25 a 34 años;Mujeres;07 Castilla y León;2016T3;18,3
De 25 a 34 años;Mujeres;07 Castilla y León;2016T2;21,7
De 25 a 34 años;Mujeres;07 Castilla y León;2016T1;25,6
De 25 a 34 años;Mujeres;07 Castilla y León;2015T4;26,2
De 25 a 34 años;Mujeres;07 Castilla y León;2015T3;25,1
De 25 a 34 años;Mujeres;07 Castilla y León;2015T2;29,0
De 25 a 34 años;Mujeres;07 Castilla y León;2015T1;31,7
De 25 a 34 años;Mujeres;07 Castilla y León;2014T4;30,5
De 25 a 34 años;Mujeres;07 Castilla y León;2014T3;30,1
De 25 a 34 años;Mujeres;07 Castilla y León;2014T2;31,5
De 25 a 34 años;Mujeres;07 Castilla y León;2014T1;32,7
De 25 a 34 años;Mujeres;07 Castilla y León;2013T4;34,6
De 25 a 34 años;Mujeres;07 Castilla y León;2013T3;35,0
De 25 a 34 años;Mujeres;07 Castilla y León;2013T2;36,3
De 25 a 34 años;Mujeres;07 Castilla y León;2013T1;36,2
De 25 a 34 años;Mujeres;07 Castilla y León;2012T4;35,0
De 25 a 34 años;Mujeres;07 Castilla y León;2012T3;35,1
De 25 a 34 años;Mujeres;07 Castilla y León;2012T2;33,6
De 25 a 34 años;Mujeres;07 Castilla y León;2012T1;33,7
De 25 a 34 años;Mujeres;07 Castilla y León;2011T4;29,9
De 25 a 34 años;Mujeres;07 Castilla y León;2011T3;28,0
De 25 a 34 años;Mujeres;07 Castilla y León;2011T2;29,4
De 25 a 34 años;Mujeres;07 Castilla y León;2011T1;30,8
De 25 a 34 años;Mujeres;07 Castilla y León;2010T4;28,5
De 25 a 34 años;Mujeres;07 Castilla y León;2010T3;30,7
De 25 a 34 años;Mujeres;07 Castilla y León;2010T2;31,4
De 25 a 34 años;Mujeres;07 Castilla y León;2010T1;28,9
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2021T4;17,8
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2021T3;19,2
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2021T2;22,4
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2021T1;22,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2020T4;25,0
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2020T3;24,3
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2020T2;20,6
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2020T1;26,9
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2019T4;23,7
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2019T3;21,6
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2019T2;22,2
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2019T1;19,6
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2018T4;19,0
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2018T3;18,5
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2018T2;24,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2018T1;24,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2017T4;26,8
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2017T3;26,3
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2017T2;23,9
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2017T1;30,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2016T4;24,3
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2016T3;25,6
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2016T2;30,8
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2016T1;30,4
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2015T4;30,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2015T3;35,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2015T2;40,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2015T1;40,6
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2014T4;40,7
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2014T3;40,6
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2014T2;40,0
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2014T1;42,9
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2013T4;42,9
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2013T3;37,0
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2013T2;39,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2013T1;43,9
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2012T4;46,2
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2012T3;38,9
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2012T2;43,9
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2012T1;40,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2011T4;37,6
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2011T3;29,7
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2011T2;34,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2011T1;32,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2010T4;30,4
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2010T3;26,1
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2010T2;27,3
De 25 a 34 años;Mujeres;08 Castilla - La Mancha;2010T1;29,8
De 25 a 34 años;Mujeres;09 Cataluña;2021T4;55,0
De 25 a 34 años;Mujeres;09 Cataluña;2021T3;55,1
De 25 a 34 años;Mujeres;09 Cataluña;2021T2;51,7
De 25 a 34 años;Mujeres;09 Cataluña;2021T1;68,8
De 25 a 34 años;Mujeres;09 Cataluña;2020T4;72,7
De 25 a 34 años;Mujeres;09 Cataluña;2020T3;65,7
De 25 a 34 años;Mujeres;09 Cataluña;2020T2;58,5
De 25 a 34 años;Mujeres;09 Cataluña;2020T1;50,6
De 25 a 34 años;Mujeres;09 Cataluña;2019T4;40,8
De 25 a 34 años;Mujeres;09 Cataluña;2019T3;51,8
De 25 a 34 años;Mujeres;09 Cataluña;2019T2;49,7
De 25 a 34 años;Mujeres;09 Cataluña;2019T1;48,0
De 25 a 34 años;Mujeres;09 Cataluña;2018T4;53,0
De 25 a 34 años;Mujeres;09 Cataluña;2018T3;50,5
De 25 a 34 años;Mujeres;09 Cataluña;2018T2;54,4
De 25 a 34 años;Mujeres;09 Cataluña;2018T1;47,8
De 25 a 34 años;Mujeres;09 Cataluña;2017T4;46,4
De 25 a 34 años;Mujeres;09 Cataluña;2017T3;46,3
De 25 a 34 años;Mujeres;09 Cataluña;2017T2;46,7
De 25 a 34 años;Mujeres;09 Cataluña;2017T1;55,6
De 25 a 34 años;Mujeres;09 Cataluña;2016T4;59,3
De 25 a 34 años;Mujeres;09 Cataluña;2016T3;56,9
De 25 a 34 años;Mujeres;09 Cataluña;2016T2;63,2
De 25 a 34 años;Mujeres;09 Cataluña;2016T1;71,2
De 25 a 34 años;Mujeres;09 Cataluña;2015T4;72,9
De 25 a 34 años;Mujeres;09 Cataluña;2015T3;62,4
De 25 a 34 años;Mujeres;09 Cataluña;2015T2;76,1
De 25 a 34 años;Mujeres;09 Cataluña;2015T1;81,7
De 25 a 34 años;Mujeres;09 Cataluña;2014T4;78,9
De 25 a 34 años;Mujeres;09 Cataluña;2014T3;73,9
De 25 a 34 años;Mujeres;09 Cataluña;2014T2;81,6
De 25 a 34 años;Mujeres;09 Cataluña;2014T1;98,7
De 25 a 34 años;Mujeres;09 Cataluña;2013T4;102,2
De 25 a 34 años;Mujeres;09 Cataluña;2013T3;108,4
De 25 a 34 años;Mujeres;09 Cataluña;2013T2;110,6
De 25 a 34 años;Mujeres;09 Cataluña;2013T1;109,7
De 25 a 34 años;Mujeres;09 Cataluña;2012T4;113,4
De 25 a 34 años;Mujeres;09 Cataluña;2012T3;109,6
De 25 a 34 años;Mujeres;09 Cataluña;2012T2;91,3
De 25 a 34 años;Mujeres;09 Cataluña;2012T1;108,1
De 25 a 34 años;Mujeres;09 Cataluña;2011T4;89,6
De 25 a 34 años;Mujeres;09 Cataluña;2011T3;90,2
De 25 a 34 años;Mujeres;09 Cataluña;2011T2;90,6
De 25 a 34 años;Mujeres;09 Cataluña;2011T1;97,0
De 25 a 34 años;Mujeres;09 Cataluña;2010T4;88,6
De 25 a 34 años;Mujeres;09 Cataluña;2010T3;90,1
De 25 a 34 años;Mujeres;09 Cataluña;2010T2;81,7
De 25 a 34 años;Mujeres;09 Cataluña;2010T1;93,1
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2021T4;40,7
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2021T3;47,7
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2021T2;50,4
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2021T1;48,5
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2020T4;42,8
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2020T3;58,4
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2020T2;53,3
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2020T1;38,5
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2019T4;46,0
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2019T3;41,3
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2019T2;40,2
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2019T1;37,8
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2018T4;36,7
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2018T3;42,5
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2018T2;40,7
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2018T1;48,4
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2017T4;46,6
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2017T3;45,9
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2017T2;43,9
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2017T1;41,2
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2016T4;47,4
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2016T3;54,4
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2016T2;64,3
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2016T1;64,1
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2015T4;60,1
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2015T3;62,1
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2015T2;58,0
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2015T1;70,0
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2014T4;66,6
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2014T3;67,1
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2014T2;72,8
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2014T1;84,7
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2013T4;81,4
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2013T3;80,4
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2013T2;86,9
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2013T1;92,4
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2012T4;82,5
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2012T3;84,5
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2012T2;75,3
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2012T1;79,3
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2011T4;77,7
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2011T3;80,1
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2011T2;77,3
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2011T1;82,4
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2010T4;78,1
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2010T3;70,9
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2010T2;71,4
De 25 a 34 años;Mujeres;10 Comunitat Valenciana;2010T1;76,8
De 25 a 34 años;Mujeres;11 Extremadura;2021T4;11,1
De 25 a 34 años;Mujeres;11 Extremadura;2021T3;12,5
De 25 a 34 años;Mujeres;11 Extremadura;2021T2;17,2
De 25 a 34 años;Mujeres;11 Extremadura;2021T1;14,3
De 25 a 34 años;Mujeres;11 Extremadura;2020T4;14,8
De 25 a 34 años;Mujeres;11 Extremadura;2020T3;14,6
De 25 a 34 años;Mujeres;11 Extremadura;2020T2;14,8
De 25 a 34 años;Mujeres;11 Extremadura;2020T1;17,7
De 25 a 34 años;Mujeres;11 Extremadura;2019T4;18,8
De 25 a 34 años;Mujeres;11 Extremadura;2019T3;13,8
De 25 a 34 años;Mujeres;11 Extremadura;2019T2;15,6
De 25 a 34 años;Mujeres;11 Extremadura;2019T1;17,4
De 25 a 34 años;Mujeres;11 Extremadura;2018T4;16,9
De 25 a 34 años;Mujeres;11 Extremadura;2018T3;16,5
De 25 a 34 años;Mujeres;11 Extremadura;2018T2;17,0
De 25 a 34 años;Mujeres;11 Extremadura;2018T1;18,4
De 25 a 34 años;Mujeres;11 Extremadura;2017T4;16,9
De 25 a 34 años;Mujeres;11 Extremadura;2017T3;17,2
De 25 a 34 años;Mujeres;11 Extremadura;2017T2;18,2
De 25 a 34 años;Mujeres;11 Extremadura;2017T1;21,6
De 25 a 34 años;Mujeres;11 Extremadura;2016T4;18,2
De 25 a 34 años;Mujeres;11 Extremadura;2016T3;15,1
De 25 a 34 años;Mujeres;11 Extremadura;2016T2;17,0
De 25 a 34 años;Mujeres;11 Extremadura;2016T1;19,6
De 25 a 34 años;Mujeres;11 Extremadura;2015T4;16,8
De 25 a 34 años;Mujeres;11 Extremadura;2015T3;15,2
De 25 a 34 años;Mujeres;11 Extremadura;2015T2;19,6
De 25 a 34 años;Mujeres;11 Extremadura;2015T1;19,9
De 25 a 34 años;Mujeres;11 Extremadura;2014T4;17,9
De 25 a 34 años;Mujeres;11 Extremadura;2014T3;18,9
De 25 a 34 años;Mujeres;11 Extremadura;2014T2;17,3
De 25 a 34 años;Mujeres;11 Extremadura;2014T1;22,5
De 25 a 34 años;Mujeres;11 Extremadura;2013T4;22,7
De 25 a 34 años;Mujeres;11 Extremadura;2013T3;24,2
De 25 a 34 años;Mujeres;11 Extremadura;2013T2;22,8
De 25 a 34 años;Mujeres;11 Extremadura;2013T1;21,9
De 25 a 34 años;Mujeres;11 Extremadura;2012T4;21,3
De 25 a 34 años;Mujeres;11 Extremadura;2012T3;21,9
De 25 a 34 años;Mujeres;11 Extremadura;2012T2;20,3
De 25 a 34 años;Mujeres;11 Extremadura;2012T1;18,0
De 25 a 34 años;Mujeres;11 Extremadura;2011T4;18,0
